ChangeN,ChangeC,PB,Tmax,Tmin,Tave,Crop,WPCT,WPNT,FCT,FNT,RCT,RNT,SCCT,SCNT,IrrigationCT,IrrigationNT,ST,Latitude,Longitude,NTyear
0.001782531,1,-216.8323676,29.4755249,7.389547533,22.12500048,wheat.winter,1,1,1,1,0,0,0,0,1,1,4,28.67,77.2,1
0.047297297,1,-216.8323676,29.4755249,7.389547533,22.12500048,wheat.winter,1,1,1,1,0,0,0,1,1,1,4,28.67,77.2,1
-0.013513514,0,-216.8323676,29.4755249,7.389547533,22.12500048,wheat.winter,1,1,1,1,0,0,0,0,1,1,4,28.67,77.2,1
-0.12962963,0,-395.2250115,28.37824358,10.95003485,22.54000015,wheat.winter,1,1,1,1,0,0,2,2,2,2,8,8.03,39.17,3
-0.138576779,0,-269.7135821,29.01621641,10.4000529,23.32000008,wheat.winter,1,1,1,1,0,0,2,2,2,2,8,8.03,39.17,4
0.017793594,1,-442.5277033,29.06661101,10.78467,23.02000008,wheat.winter,1,1,1,1,0,0,2,2,2,2,8,8.03,39.17,5
0.160401003,1,-249.9607107,28.63557483,11.01196781,23.39999962,wheat.winter,1,1,1,1,0,0,2,2,2,2,8,8.03,39.17,6
-0.082278481,0,-469.2092385,29.69809614,9.871693273,23.42000008,wheat.winter,1,1,1,1,0,0,2,2,2,2,8,8.03,39.17,7
-0.235119048,0,-180.3917421,26.89545986,9.709964875,22.72000008,wheat.winter,1,1,1,1,0,0,2,2,2,2,8,8.03,39.17,9
-0.1015625,0,-395.2250115,28.37824358,10.95003485,22.54000015,wheat.winter,1,1,1,1,0,0,2,2,2,2,8,8.03,39.17,3
-0.123574144,0,-269.7135821,29.01621641,10.4000529,23.32000008,wheat.winter,1,1,1,1,0,0,2,2,2,2,8,8.03,39.17,4
0.019434629,1,-442.5277033,29.06661101,10.78467,23.02000008,wheat.winter,1,1,1,1,0,0,2,2,2,2,8,8.03,39.17,5
-0.002087683,0,-249.9607107,28.63557483,11.01196781,23.39999962,wheat.winter,1,1,1,1,0,0,2,2,2,2,8,8.03,39.17,6
-0.077669903,0,-469.2092385,29.69809614,9.871693273,23.42000008,wheat.winter,1,1,1,1,0,0,2,2,2,2,8,8.03,39.17,7
-0.143920596,0,-180.3917421,26.89545986,9.709964875,22.72000008,wheat.winter,1,1,1,1,0,0,2,2,2,2,8,8.03,39.17,9
-0.025,0,-395.2250115,28.37824358,10.95003485,22.54000015,wheat.winter,1,1,1,1,0,0,2,2,2,2,8,8.13,39.22,3
0.163551402,1,-269.7135821,29.01621641,10.4000529,23.32000008,wheat.winter,1,1,1,1,0,0,2,2,2,2,8,8.13,39.22,4
-0.034398034,0,-442.5277033,29.06661101,10.78467,23.02000008,wheat.winter,1,1,1,1,0,0,2,2,2,2,8,8.13,39.22,5
-0.03343465,0,-249.9607107,28.63557483,11.01196781,23.39999962,wheat.winter,1,1,1,1,0,0,2,2,2,2,8,8.13,39.22,6
0.011494253,1,-469.2092385,29.69809614,9.871693273,23.42000008,wheat.winter,1,1,1,1,0,0,2,2,2,2,8,8.13,39.22,7
-0.397590361,0,-180.3917421,26.89545986,9.709964875,22.72000008,wheat.winter,1,1,1,1,0,0,2,2,2,2,8,8.13,39.22,9
-0.099502488,0,-395.2250115,28.37824358,10.95003485,22.54000015,wheat.winter,1,1,1,1,0,0,2,2,2,2,8,8.13,39.22,3
-0.225225225,0,-269.7135821,29.01621641,10.4000529,23.32000008,wheat.winter,1,1,1,1,0,0,2,2,2,2,8,8.13,39.22,4
-0.073232323,0,-442.5277033,29.06661101,10.78467,23.02000008,wheat.winter,1,1,1,1,0,0,2,2,2,2,8,8.13,39.22,5
0.103333333,1,-249.9607107,28.63557483,11.01196781,23.39999962,wheat.winter,1,1,1,1,0,0,2,2,2,2,8,8.13,39.22,6
-0.018518519,0,-469.2092385,29.69809614,9.871693273,23.42000008,wheat.winter,1,1,1,1,0,0,2,2,2,2,8,8.13,39.22,7
0.115671642,1,-180.3917421,26.89545986,9.709964875,22.72000008,wheat.winter,1,1,1,1,0,0,2,2,2,2,8,8.13,39.22,9
-0.140969163,0,-353.8090674,24.49918292,5.163011678,15.89999978,maize,1,1,2,2,0,0,0,1,1,1,4,45.2,9.68,1
-0.167173252,0,-353.8090674,24.49918292,5.163011678,15.89999978,maize,1,1,0,0,0,0,0,1,1,1,4,45.2,9.68,1
0.027713626,1,-353.8090674,24.49918292,5.163011678,15.89999978,maize,1,1,1,1,0,0,0,1,1,1,4,45.2,9.68,1
-0.246666667,0,-353.8090674,24.49918292,5.163011678,15.89999978,maize,1,1,1,1,0,0,0,1,1,1,4,45.2,9.68,1
-0.145437262,0,-227.1362077,24.67300513,5.336684163,15.73333327,maize,1,1,2,2,0,0,0,1,1,1,4,45.2,9.68,2
0.021052632,1,-227.1362077,24.67300513,5.336684163,15.73333327,maize,1,1,0,0,0,0,0,1,1,1,4,45.2,9.68,2
-0.173374613,0,-227.1362077,24.67300513,5.336684163,15.73333327,maize,1,1,1,1,0,0,0,1,1,1,4,45.2,9.68,2
-0.175072046,0,-227.1362077,24.67300513,5.336684163,15.73333327,maize,1,1,1,1,0,0,0,1,1,1,4,45.2,9.68,2
0.051903114,1,-283.1926054,27.22126622,5.965127055,15.98333327,maize,1,1,2,2,0,0,0,1,1,1,4,45.2,9.68,3
0.074498567,1,-283.1926054,27.22126622,5.965127055,15.98333327,maize,1,1,0,0,0,0,0,1,1,1,4,45.2,9.68,3
0.094216418,1,-283.1926054,27.22126622,5.965127055,15.98333327,maize,1,1,1,1,0,0,0,1,1,1,4,45.2,9.68,3
0.006779661,1,-283.1926054,27.22126622,5.965127055,15.98333327,maize,1,1,1,1,0,0,0,1,1,1,4,45.2,9.68,3
-0.13345521,0,-353.8090674,24.49918292,5.163011678,15.89999978,maize,1,1,2,2,0,0,0,1,1,1,4,45.2,9.68,1
-0.142307692,0,-353.8090674,24.49918292,5.163011678,15.89999978,maize,1,1,0,0,0,0,0,1,1,1,4,45.2,9.68,1
0.007222587,1,-353.8090674,24.49918292,5.163011678,15.89999978,maize,1,1,1,1,0,0,0,1,1,1,4,45.2,9.68,1
-0.23,0,-353.8090674,24.49918292,5.163011678,15.89999978,maize,1,1,1,1,0,0,0,1,1,1,4,45.2,9.68,1
-0.126920888,0,-227.1362077,24.67300513,5.336684163,15.73333327,maize,1,1,2,2,0,0,0,1,1,1,4,45.2,9.68,2
-0.016987542,0,-227.1362077,24.67300513,5.336684163,15.73333327,maize,1,1,0,0,0,0,0,1,1,1,4,45.2,9.68,2
-0.152245863,0,-227.1362077,24.67300513,5.336684163,15.73333327,maize,1,1,1,1,0,0,0,1,1,1,4,45.2,9.68,2
-0.146437995,0,-227.1362077,24.67300513,5.336684163,15.73333327,maize,1,1,1,1,0,0,0,1,1,1,4,45.2,9.68,2
0.033984093,1,-283.1926054,27.22126622,5.965127055,15.98333327,maize,1,1,2,2,0,0,0,1,1,1,4,45.2,9.68,3
0.021929825,1,-283.1926054,27.22126622,5.965127055,15.98333327,maize,1,1,0,0,0,0,0,1,1,1,4,45.2,9.68,3
0.084859585,1,-283.1926054,27.22126622,5.965127055,15.98333327,maize,1,1,1,1,0,0,0,1,1,1,4,45.2,9.68,3
-0.006020799,0,-283.1926054,27.22126622,5.965127055,15.98333327,maize,1,1,1,1,0,0,0,1,1,1,4,45.2,9.68,3
0.030769231,1,82.67891791,30.34391539,15.63515054,23.26000023,maize,1,1,1,1,0,0,0,1,1,1,4,36.97,117.98,6
0.034324943,1,82.67891791,30.34391539,15.63515054,23.26000023,maize,1,1,1,1,0,0,0,0,1,1,4,36.97,117.98,6
0.024420024,1,82.67891791,30.34391539,15.63515054,23.26000023,maize,1,1,1,1,0,0,0,1,1,1,4,36.97,117.98,6
0.048808173,1,82.67891791,30.34391539,15.63515054,23.26000023,maize,1,1,1,1,0,0,0,0,1,1,4,36.97,117.98,6
0.131868132,1,80.58790011,30.5085272,14.79685925,23.19999962,maize,1,1,1,1,0,0,0,1,1,1,4,36.97,117.98,7
-0.003151261,0,80.58790011,30.5085272,14.79685925,23.19999962,maize,1,1,1,1,0,0,0,0,1,1,4,36.97,117.98,7
-0.037254902,0,80.58790011,30.5085272,14.79685925,23.19999962,maize,1,1,1,1,0,0,0,1,1,1,4,36.97,117.98,7
-0.009259259,0,80.58790011,30.5085272,14.79685925,23.19999962,maize,1,1,1,1,0,0,0,0,1,1,4,36.97,117.98,7
0.048309179,1,-308.1689536,27.73235474,-4.469659128,13.71999998,wheat.winter,1,1,1,1,0,0,0,1,1,1,4,36.97,117.98,5
0.15629742,1,-308.1689536,27.73235474,-4.469659128,13.71999998,wheat.winter,1,1,1,1,0,0,0,0,1,1,4,36.97,117.98,5
0.106382979,1,-308.1689536,27.73235474,-4.469659128,13.71999998,wheat.winter,1,1,1,1,0,0,0,1,1,1,4,36.97,117.98,5
0.457854406,1,-308.1689536,27.73235474,-4.469659128,13.71999998,wheat.winter,1,1,1,1,0,0,0,0,1,1,4,36.97,117.98,5
-0.114167813,0,132.2791484,28.95848999,-4.755092006,13.33999977,wheat.winter,1,1,1,1,0,0,0,1,1,1,4,36.97,117.98,6
0.077474892,1,132.2791484,28.95848999,-4.755092006,13.33999977,wheat.winter,1,1,1,1,0,0,0,0,1,1,4,36.97,117.98,6
-0.156726768,0,132.2791484,28.95848999,-4.755092006,13.33999977,wheat.winter,1,1,1,1,0,0,0,1,1,1,4,36.97,117.98,6
0.091172214,1,132.2791484,28.95848999,-4.755092006,13.33999977,wheat.winter,1,1,1,1,0,0,0,0,1,1,4,36.97,117.98,6
0.304607349,1,-78.36532534,30.52948195,1.851585265,18.16666667,sorghum,1,1,1,1,0,0,0,1,2,2,3,41.12,-100.75,20
-0.156952731,0,-272.895907,33.72095514,3.313528245,18.66666651,sorghum,1,1,1,1,0,0,0,1,2,2,3,41.12,-100.75,22
0.132254585,1,-146.7250709,32.78688354,0.257962765,19.03333378,sorghum,1,1,1,1,0,0,0,1,2,2,3,41.12,-100.75,27
0.051383399,1,594.3477152,30.32297567,-2.312790901,16.76666654,wheat.winter,2,2,1,1,0,0,0,1,2,2,4,33.88,-94.82,1
0.02,1,594.3477152,30.32297567,-2.312790901,16.76666654,wheat.winter,2,2,1,1,0,0,0,1,2,2,4,33.88,-94.82,1
0.008810573,1,594.3477152,30.32297567,-2.312790901,16.76666654,wheat.winter,2,2,1,1,0,0,0,1,2,2,4,33.88,-94.82,1
-0.014084507,0,594.3477152,30.32297567,-2.312790901,16.76666654,wheat.winter,2,2,0,0,0,0,0,1,2,2,4,33.88,-94.82,1
-0.057034221,0,594.3477152,30.32297567,-2.312790901,16.76666654,wheat.winter,2,2,0,0,0,0,0,1,2,2,4,33.88,-94.82,1
-0.0651341,0,594.3477152,30.32297567,-2.312790901,16.76666654,wheat.winter,2,2,1,1,0,0,0,1,2,2,4,33.88,-94.82,1
-0.149193548,0,594.3477152,30.32297567,-2.312790901,16.76666654,wheat.winter,2,2,1,1,0,0,0,1,2,2,4,33.88,-94.82,1
-0.159292035,0,594.3477152,30.32297567,-2.312790901,16.76666654,wheat.winter,2,2,0,0,0,0,0,1,2,2,4,33.88,-94.82,1
0.046703297,1,386.4882099,31.27886759,0.160033311,17.4111112,wheat.winter,2,2,1,1,0,0,0,1,2,2,4,33.88,-94.82,2
-0.02393617,0,386.4882099,31.27886759,0.160033311,17.4111112,wheat.winter,2,2,1,1,0,0,0,1,2,2,4,33.88,-94.82,2
-0.036842105,0,386.4882099,31.27886759,0.160033311,17.4111112,wheat.winter,2,2,1,1,0,0,0,1,2,2,4,33.88,-94.82,2
-0.04735376,0,386.4882099,31.27886759,0.160033311,17.4111112,wheat.winter,2,2,1,1,0,0,0,1,2,2,4,33.88,-94.82,2
-0.165266106,0,386.4882099,31.27886759,0.160033311,17.4111112,wheat.winter,2,2,0,0,0,0,0,1,2,2,4,33.88,-94.82,2
-0.166219839,0,386.4882099,31.27886759,0.160033311,17.4111112,wheat.winter,2,2,1,1,0,0,0,1,2,2,4,33.88,-94.82,2
-0.185463659,0,386.4882099,31.27886759,0.160033311,17.4111112,wheat.winter,2,2,1,1,0,0,0,1,2,2,4,33.88,-94.82,2
-0.232375979,0,386.4882099,31.27886759,0.160033311,17.4111112,wheat.winter,2,2,0,0,0,0,0,1,2,2,4,33.88,-94.82,2
0.011235955,1,215.5132088,29.7733785,-0.52920926,16.95555528,wheat.winter,2,2,0,0,0,0,0,1,2,2,4,33.88,-94.82,3
-0.048913043,0,215.5132088,29.7733785,-0.52920926,16.95555528,wheat.winter,2,2,1,1,0,0,0,1,2,2,4,33.88,-94.82,3
-0.080103359,0,215.5132088,29.7733785,-0.52920926,16.95555528,wheat.winter,2,2,1,1,0,0,0,1,2,2,4,33.88,-94.82,3
-0.083769634,0,215.5132088,29.7733785,-0.52920926,16.95555528,wheat.winter,2,2,1,1,0,0,0,1,2,2,4,33.88,-94.82,3
-0.114583333,0,215.5132088,29.7733785,-0.52920926,16.95555528,wheat.winter,2,2,1,1,0,0,0,1,2,2,4,33.88,-94.82,3
-0.16966581,0,215.5132088,29.7733785,-0.52920926,16.95555528,wheat.winter,2,2,1,1,0,0,0,1,2,2,4,33.88,-94.82,3
-0.195767196,0,215.5132088,29.7733785,-0.52920926,16.95555528,wheat.winter,2,2,1,1,0,0,0,1,2,2,4,33.88,-94.82,3
-0.214705882,0,215.5132088,29.7733785,-0.52920926,16.95555528,wheat.winter,2,2,0,0,0,0,0,1,2,2,4,33.88,-94.82,3
0.064102564,1,244.4152672,29.65849202,1.115440861,17.86666663,wheat.winter,2,2,0,0,0,0,0,1,2,2,4,33.88,-94.82,4
0.013392857,1,244.4152672,29.65849202,1.115440861,17.86666663,wheat.winter,2,2,1,1,0,0,0,1,2,2,4,33.88,-94.82,4
-0.026476578,0,244.4152672,29.65849202,1.115440861,17.86666663,wheat.winter,2,2,1,1,0,0,0,1,2,2,4,33.88,-94.82,4
-0.034136546,0,244.4152672,29.65849202,1.115440861,17.86666663,wheat.winter,2,2,1,1,0,0,0,1,2,2,4,33.88,-94.82,4
-0.112903226,0,244.4152672,29.65849202,1.115440861,17.86666663,wheat.winter,2,2,1,1,0,0,0,1,2,2,4,33.88,-94.82,4
-0.148325359,0,244.4152672,29.65849202,1.115440861,17.86666663,wheat.winter,2,2,1,1,0,0,0,1,2,2,4,33.88,-94.82,4
-0.181518152,0,244.4152672,29.65849202,1.115440861,17.86666663,wheat.winter,2,2,0,0,0,0,0,1,2,2,4,33.88,-94.82,4
-0.27039627,0,244.4152672,29.65849202,1.115440861,17.86666663,wheat.winter,2,2,1,1,0,0,0,1,2,2,4,33.88,-94.82,4
0.19379845,1,104.6022343,31.37501221,-5.065464635,14.81111113,wheat.winter,2,2,1,1,0,0,0,0,2,2,4,35.47,-97.5,1
0.111764706,1,104.6022343,31.37501221,-5.065464635,14.81111113,wheat.winter,2,2,1,1,0,0,0,0,2,2,4,35.47,-97.5,1
-0.096618357,0,104.6022343,31.37501221,-5.065464635,14.81111113,wheat.winter,2,2,1,1,0,0,0,0,2,2,4,35.47,-97.5,1
-0.157360406,0,104.6022343,31.37501221,-5.065464635,14.81111113,wheat.winter,2,2,1,1,0,0,0,0,2,2,4,35.47,-97.5,1
-0.314285714,0,104.6022343,31.37501221,-5.065464635,14.81111113,wheat.winter,2,2,1,1,0,0,0,0,2,2,4,35.47,-97.5,1
-0.328638498,0,104.6022343,31.37501221,-5.065464635,14.81111113,wheat.winter,2,2,1,1,0,0,0,0,2,2,4,35.47,-97.5,1
-0.367231638,0,104.6022343,31.37501221,-5.065464635,14.81111113,wheat.winter,2,2,0,0,0,0,0,0,2,2,4,35.47,-97.5,1
-0.589473684,0,104.6022343,31.37501221,-5.065464635,14.81111113,wheat.winter,2,2,0,0,0,0,0,0,2,2,4,35.47,-97.5,1
-0.047368421,0,0.883408689,30.3887736,-1.493186089,15.48888906,wheat.winter,2,2,1,1,0,0,0,0,2,2,4,35.47,-97.5,2
-0.088832487,0,0.883408689,30.3887736,-1.493186089,15.48888906,wheat.winter,2,2,1,1,0,0,0,0,2,2,4,35.47,-97.5,2
-0.181818182,0,0.883408689,30.3887736,-1.493186089,15.48888906,wheat.winter,2,2,1,1,0,0,0,0,2,2,4,35.47,-97.5,2
-0.242346939,0,0.883408689,30.3887736,-1.493186089,15.48888906,wheat.winter,2,2,1,1,0,0,0,0,2,2,4,35.47,-97.5,2
-0.299465241,0,0.883408689,30.3887736,-1.493186089,15.48888906,wheat.winter,2,2,0,0,0,0,0,0,2,2,4,35.47,-97.5,2
-0.319347319,0,0.883408689,30.3887736,-1.493186089,15.48888906,wheat.winter,2,2,1,1,0,0,0,0,2,2,4,35.47,-97.5,2
-0.32642487,0,0.883408689,30.3887736,-1.493186089,15.48888906,wheat.winter,2,2,1,1,0,0,0,0,2,2,4,35.47,-97.5,2
-0.371859296,0,0.883408689,30.3887736,-1.493186089,15.48888906,wheat.winter,2,2,0,0,0,0,0,0,2,2,4,35.47,-97.5,2
1.035087719,1,-74.94705963,29.61726074,-3.070539659,14.50000005,wheat.winter,2,2,0,0,0,0,0,1,2,2,4,35.47,-97.5,3
0.235872236,1,-74.94705963,29.61726074,-3.070539659,14.50000005,wheat.winter,2,2,1,1,0,0,0,1,2,2,4,35.47,-97.5,3
0.113689095,1,-74.94705963,29.61726074,-3.070539659,14.50000005,wheat.winter,2,2,1,1,0,0,0,1,2,2,4,35.47,-97.5,3
0.103225806,1,-74.94705963,29.61726074,-3.070539659,14.50000005,wheat.winter,2,2,1,1,0,0,0,1,2,2,4,35.47,-97.5,3
0.102222222,1,-74.94705963,29.61726074,-3.070539659,14.50000005,wheat.winter,2,2,1,1,0,0,0,1,2,2,4,35.47,-97.5,3
0.080679406,1,-74.94705963,29.61726074,-3.070539659,14.50000005,wheat.winter,2,2,1,1,0,0,0,1,2,2,4,35.47,-97.5,3
0.066115702,1,-74.94705963,29.61726074,-3.070539659,14.50000005,wheat.winter,2,2,0,0,0,0,0,1,2,2,4,35.47,-97.5,3
0.011160714,1,-74.94705963,29.61726074,-3.070539659,14.50000005,wheat.winter,2,2,1,1,0,0,0,1,2,2,4,35.47,-97.5,3
0.093333333,1,16.65115146,29.47084757,-0.758156684,15.78888888,wheat.winter,2,2,0,0,0,0,0,1,2,2,4,35.47,-97.5,4
-0.010050251,0,16.65115146,29.47084757,-0.758156684,15.78888888,wheat.winter,2,2,1,1,0,0,0,1,2,2,4,35.47,-97.5,4
-0.064356436,0,16.65115146,29.47084757,-0.758156684,15.78888888,wheat.winter,2,2,1,1,0,0,0,1,2,2,4,35.47,-97.5,4
-0.125301205,0,16.65115146,29.47084757,-0.758156684,15.78888888,wheat.winter,2,2,1,1,0,0,0,1,2,2,4,35.47,-97.5,4
-0.139211137,0,16.65115146,29.47084757,-0.758156684,15.78888888,wheat.winter,2,2,1,1,0,0,0,1,2,2,4,35.47,-97.5,4
-0.228381375,0,16.65115146,29.47084757,-0.758156684,15.78888888,wheat.winter,2,2,1,1,0,0,0,1,2,2,4,35.47,-97.5,4
-0.274004684,0,16.65115146,29.47084757,-0.758156684,15.78888888,wheat.winter,2,2,1,1,0,0,0,1,2,2,4,35.47,-97.5,4
-0.672169811,0,16.65115146,29.47084757,-0.758156684,15.78888888,wheat.winter,2,2,0,0,0,0,0,1,2,2,4,35.47,-97.5,4
-0.09761163,0,-191.8630202,25.14972738,5.692740377,16.01999989,wheat.spring,1,1,1,1,0,0,0,1,2,2,4,50.29,-107.79,7
-0.098823529,0,-262.0288688,28.43632813,4.352996318,17.41999989,wheat.spring,1,1,1,1,0,0,0,1,2,2,4,50.29,-107.79,7
-0.017723881,0,-108.5698396,23.99598743,3.842103774,15.30000038,barley.spring,1,1,1,1,0,0,0,1,2,2,4,49.86,-99.96,1
-0.021576398,0,-108.5698396,23.99598743,3.842103774,15.30000038,barley.spring,1,1,1,1,0,0,0,1,2,2,4,49.86,-99.96,1
-0.054253052,0,-108.5698396,23.99598743,3.842103774,15.30000038,barley.spring,1,1,1,1,0,0,0,1,2,2,4,49.86,-99.96,1
-0.077320574,0,-108.5698396,23.99598743,3.842103774,15.30000038,barley.spring,1,1,1,1,0,0,0,1,2,2,4,49.86,-99.96,1
-0.081615482,0,-108.5698396,23.99598743,3.842103774,15.30000038,barley.spring,1,1,1,1,0,0,0,1,2,2,4,49.86,-99.96,1
-0.102425373,0,-108.5698396,23.99598743,3.842103774,15.30000038,barley.spring,1,1,1,1,0,0,0,1,2,2,4,49.86,-99.96,1
-0.116837822,0,-108.5698396,23.99598743,3.842103774,15.30000038,barley.spring,1,1,1,1,0,0,0,1,2,2,4,49.86,-99.96,1
-0.128803828,0,-108.5698396,23.99598743,3.842103774,15.30000038,barley.spring,1,1,1,1,0,0,0,1,2,2,4,49.86,-99.96,1
-0.149347918,0,-108.5698396,23.99598743,3.842103774,15.30000038,barley.spring,1,1,1,1,0,0,0,1,2,2,4,49.86,-99.96,1
-0.183808266,0,-108.5698396,23.99598743,3.842103774,15.30000038,barley.spring,1,1,1,1,0,0,0,1,2,2,4,49.86,-99.96,1
-0.22324967,0,-108.5698396,23.99598743,3.842103774,15.30000038,barley.spring,1,1,1,1,0,0,0,0,2,2,4,49.86,-99.96,1
-0.018323154,0,-174.2310928,26.22876173,3.511042933,15.69999981,barley.spring,1,1,1,1,0,0,0,0,2,2,4,49.86,-99.96,2
-0.034456059,0,-174.2310928,26.22876173,3.511042933,15.69999981,barley.spring,1,1,1,1,0,0,0,0,2,2,4,49.86,-99.96,2
-0.059334732,0,-174.2310928,26.22876173,3.511042933,15.69999981,barley.spring,1,1,1,1,0,0,0,0,2,2,4,49.86,-99.96,2
-0.078366112,0,-174.2310928,26.22876173,3.511042933,15.69999981,barley.spring,1,1,1,1,0,0,0,0,2,2,4,49.86,-99.96,2
-0.096375386,0,-174.2310928,26.22876173,3.511042933,15.69999981,barley.spring,1,1,1,1,0,0,0,0,2,2,4,49.86,-99.96,2
-0.101646938,0,-174.2310928,26.22876173,3.511042933,15.69999981,barley.spring,1,1,1,1,0,0,0,0,2,2,4,49.86,-99.96,2
-0.103841146,0,-174.2310928,26.22876173,3.511042933,15.69999981,barley.spring,1,1,1,1,0,0,0,0,2,2,4,49.86,-99.96,2
-0.117995849,0,-174.2310928,26.22876173,3.511042933,15.69999981,barley.spring,1,1,1,1,0,0,0,0,2,2,4,49.86,-99.96,2
-0.137640449,0,-174.2310928,26.22876173,3.511042933,15.69999981,barley.spring,1,1,1,1,0,0,0,0,2,2,4,49.86,-99.96,2
-0.189347079,0,-174.2310928,26.22876173,3.511042933,15.69999981,barley.spring,1,1,1,1,0,0,0,0,2,2,4,49.86,-99.96,2
-0.238568588,0,-174.2310928,26.22876173,3.511042933,15.69999981,barley.spring,1,1,1,1,0,0,0,0,2,2,4,49.86,-99.96,2
-0.251806881,0,-174.2310928,26.22876173,3.511042933,15.69999981,barley.spring,1,1,1,1,0,0,0,0,2,2,4,49.86,-99.96,2
0.133281573,1,-138.5544982,26.68090427,1.836686411,15.03999977,barley.spring,1,1,1,1,0,0,0,0,2,2,4,49.86,-99.96,3
0.082478823,1,-138.5544982,26.68090427,1.836686411,15.03999977,barley.spring,1,1,1,1,0,0,0,0,2,2,4,49.86,-99.96,3
0.020264505,1,-138.5544982,26.68090427,1.836686411,15.03999977,barley.spring,1,1,1,1,0,0,0,0,2,2,4,49.86,-99.96,3
0.009302326,1,-138.5544982,26.68090427,1.836686411,15.03999977,barley.spring,1,1,1,1,0,0,0,0,2,2,4,49.86,-99.96,3
-0.013286538,0,-138.5544982,26.68090427,1.836686411,15.03999977,barley.spring,1,1,1,1,0,0,0,0,2,2,4,49.86,-99.96,3
-0.01631059,0,-138.5544982,26.68090427,1.836686411,15.03999977,barley.spring,1,1,1,1,0,0,0,0,2,2,4,49.86,-99.96,3
-0.074982147,0,-108.5698396,23.99598743,3.842103774,15.30000038,barley.spring,1,1,1,1,0,0,0,0,2,2,4,49.86,-99.96,1
-0.017804154,0,-109.9123462,36.9101405,10.998349,27,rice,1,1,1,1,0,0,0,0,1,1,4,30.93,75.87,3
0.023738872,1,-109.9123462,36.9101405,10.998349,27,rice,1,1,1,1,0,0,0,1,1,1,4,30.93,75.87,3
-0.039694656,0,14.46782124,35.34261987,10.9302124,27.00000038,rice,1,1,1,1,0,0,0,0,1,1,4,30.93,75.87,4
0.042748092,1,14.46782124,35.34261987,10.9302124,27.00000038,rice,1,1,1,1,0,0,0,1,1,1,4,30.93,75.87,4
-0.045592705,0,-105.8238817,36.17548986,11.27524109,27.33999977,rice,1,1,1,1,0,0,0,0,1,1,4,30.93,75.87,5
0.051671733,1,-105.8238817,36.17548986,11.27524109,27.33999977,rice,1,1,1,1,0,0,0,1,1,1,4,30.93,75.87,5
0,0,304.0563559,24.01026375,-2.200740691,9.681818182,wheat.winter,1,1,1,1,0,0,0,0,2,2,3,56.5,9.57,13
-0.030769231,0,304.0563559,24.01026375,-2.200740691,9.681818182,wheat.winter,1,1,1,1,0,0,0,0,2,2,3,56.5,9.57,13
0,0,289.6087743,22.26885986,-3.879711969,7.918181785,wheat.winter,1,1,1,1,0,0,0,0,2,2,3,56.5,9.57,14
-0.108108108,0,64.43328822,29.3078377,7.074949137,20.8714289,maize,2,2,3,3,1,1,0,1,2,2,7,-35.37,-60.35,11
-0.151260504,0,-98.32853992,28.29525265,7.663588985,20.85714299,maize,2,2,3,3,1,1,0,1,2,2,7,-35.37,-60.35,12
-0.2,0,208.073176,29.56511467,10.66096644,21.44285706,maize,2,2,3,3,1,1,0,1,2,2,7,-35.37,-60.35,13
-0.220430108,0,-42.94930562,25.04474074,3.091706799,11.92000008,barley.spring,1,1,1,1,0,0,0,1,1,1,3,60.7,10.85,2
-0.210227273,0,12.45358586,21.62222388,2.269563736,10.98000002,barley.spring,1,1,1,1,0,0,0,1,1,1,3,60.7,10.85,4
-0.054716981,0,7.483744015,23.41985887,2.892625624,13.19999971,barley.spring,1,1,1,1,0,0,0,1,1,1,3,60.7,10.85,5
-0.072368421,0,79.26372394,25.68145949,5.481351791,14.32000008,wheat.spring,1,1,1,1,0,0,0,1,1,1,3,59.67,10.66,2
0.040479042,1,-197.314118,32.2249303,6.046660885,20.65000025,maize,2,2,1,1,0,0,3,3,2,2,4,38.91,-76.15,1
0.000944198,1,183.7209076,29.50018114,9.883841238,21.11666648,maize,2,2,1,1,0,0,3,3,2,2,4,38.91,-76.15,2
0.054387298,1,51.14190729,30.93011868,10.73576798,20.88333352,maize,2,2,1,1,0,0,3,3,2,2,4,38.91,-76.15,3
0.08466167,1,-205.1803583,30.98284125,9.067636798,21.71666654,maize,2,2,1,1,0,0,3,3,2,2,4,38.91,-76.15,4
0.388157895,1,729.4055781,27.27219317,3.293118877,16.25555563,barley.winter,2,2,2,2,1,1,2,2,2,2,8,36.02,140.1,6
-0.227091633,0,308.3531867,29.06140137,1.050654627,17.13333331,barley.winter,2,2,2,2,1,1,2,2,2,2,8,36.02,140.1,7
0.037151703,1,577.660598,30.08262191,1.925029346,17.02222215,barley.winter,2,2,2,2,1,1,2,2,2,2,8,36.02,140.1,8
0.48608838,1,729.4055781,27.27219317,3.293118877,16.25555563,barley.winter,2,2,2,2,1,1,2,2,2,2,8,36.02,140.1,6
-0.136786189,0,308.3531867,29.06140137,1.050654627,17.13333331,barley.winter,2,2,2,2,1,1,2,2,2,2,8,36.02,140.1,7
0.021653543,1,577.660598,30.08262191,1.925029346,17.02222215,barley.winter,2,2,2,2,1,1,2,2,2,2,8,36.02,140.1,8
0.092356688,1,66.0674391,30.64525973,10.26082153,22.21666638,maize,2,2,2,2,1,1,2,2,2,2,8,36.02,140.1,5
